800667;38;759;Satelis 125 GT Sport Premium;-;SC
800668;38;759;Satelis 125 Millesim;-;SC
800669;38;756;Geopolis 125 Premium;-;SC
800670;38;757;LXR 125;-;SC
800671;38;754;Citystar 125i;-;SC
800672;38;762;Sum-Up;-;SC
800673;38;763;Tweet 125;-;SC
800674;38;764;New Vivacity 125;-;SC
800675;38;756;Geopolis 125 Urban;-;SC
800676;38;756;Geopolis 125 RS;-;SC
800677;38;756;Geopolis 300 Premium;-;SC
800678;38;756;Geopolis 300 EVO;-;SC
800679;38;756;Geopolis Geostyle 300;-;SC
800680;38;756;Geopolis 400 Premium Eco2;-;SC
800681;38;756;Geopolis 400 Urban Eco2;-;SC
800682;38;756;Geopolis 400 RS Eco2;-;SC
800683;38;756;Geopolis 500 Premium Eco2;-;SC
800684;38;757;LXR 200i;-;SC
800685;38;754;Citystar 200;-;SC
800686;38;763;Tweet 125 RS;-;SC
800687;38;764;Vivacity 125 Sixties;-;SC
800688;28;561;F-Act 125;-;SC
800689;28;568;Matrix 125;-;SC
800690;28;555;ARN 125;-;SC
800691;28;563;Hacker 125;-;SC
800692;28;575;Speed 125;-;NK
800693;28;577;Superlight 125 80 kmh;-;CU
800694;28;577;Superlight 125 94 kmh;-;CU
800695;33;709;Centro 125ie;-;SC
800696;33;709;Centro 125ie LTD;-;SC
800697;33;712;Spidermax GT500;-;SC
800698;12;157;TXT 125 Pro;-;EN
800699;12;157;TXT 250 Pro;-;EN
800700;12;157;TXT 280 Pro;-;EN
800701;12;157;TXT 300 Pro;-;EN
800702;12;153;EC 250 4T;-;EN
800703;12;153;EC 450 FSR;-;EN
800704;12;154;Halley 450 SM;-;AL
800705;12;155;Pampera 125 4T;-;EN
800706;12;157;TXT 125 Racing;-;EN
800707;12;157;TXT 250 Pro ECO;-;EN
800708;12;157;TXT 250 Factory RAGA;-;EN
800709;12;157;TXT 280 Pro ECO;-;EN
800710;12;157;TXT 280 Factory RAGA;-;EN
800711;12;157;TXT 300 Racing;-;EN
800712;12;157;TXT 300 Factory RAGA;-;EN
800713;12;155;Pampera 125 4T 80 kmh;-;EN
800714;4;87;G 650 GS;-;EN
800716;35;739;V7 Racer;-;NK
800717;35;736;Nevada 750 Anniversario;Y;CU
800719;37;748;F3 Oro;Y;SB
800720;37;747;Brutale 990 R Anniversary;Y;NK
800721;16;238;Switchback;-;CU
800722;16;242;V-Rod 10th Anniversary Edition;Y;CU
800723;16;203;Electra Glide Ultra Classic;-;CU
800724;16;195;CVO Road Glide Custom;-;TB
800725;45;860;Burgman 125 Executive;Y;SC
800726;4;79;F 800 GS Trophy;Y;AL
800727;4;79;F 800 GS Triple Black;Y;AL
800728;4;77;F 650 GS Sonnengelb;Y;AL
800729;4;96;R 1200 GS Adventure Triple Black;-;AL
800730;51;1005;Cory Ness Cross Country;-;TB
800731;51;1006;Cross Roads Deluxe;-;TB
800732;51;1012;Jackpot;-;CU
800733;51;1018;Vegas Limited Edition;Y;CU
800734;51;1018;Zach Ness Vegas;-;CU
800735;51;1020;Arlen Ness Vision Tour ABS;-;TB
800736;50;997;GTV Via Montenapoleone;Y;SC
800737;39;772;MP3 400 LT Touring;-;S3
800738;39;769;Fly 125 3V;-;SC
800739;11;142;Diavel AMG;-;NK
800741;11;149;Streetfighter 848;-;SB
800742;12;156;Randonnee 125 4T;-;EN
800743;12;157;TXT 280 Racing;-;EN
800744;12;153;EC 300 CC;-;EN
800745;12;153;EC 300 E CC;-;EN
800746;12;153;EC 300 Nambotin;Y;EN
800747;4;87;G 650 GS Sertao;-;EN
800748;53;1130;Xenter 125;-;SC
800749;39;772;MP3 500 LT Business;-;S3
800751;4;95;R 1200 GS Triple Black;-;AL
800752;4;95;R 1200 GS Rallye;Y;AL
800753;4;97;R 1200 R Classic;Y;NK
800754;4;92;K 1300 R Sondermodell;Y;NK
800755;4;93;K 1300 S HP Paket;Y;SB
800757;4;75;C 650 Sport;-;SC
800758;4;74;C 650 GT;-;SC
800759;11;142;Diavel Cromo;-;NK
800760;11;150;Superbike 848 EVO Corso SE;-;SB
800761;29;596;450 SMR;-;AL
800762;29;591;200 Duke MY15;-;NK
800763;48;985;New Tiger Explorer XR;-;AL
800764;27;539;Z1000 Black Edition;Y;NK
800765;27;549;Z750R Black Edition;Y;NK
800766;27;538;W800 Special Edition;Y;NK
800767;27;526;Versys 1000;-;AL
800768;51;1005;Cross Country Tour;-;TB
800769;51;1006;Cross Roads Classic ABS Burgundy & Khaki with Graphics;-;CU
800770;51;1018;Vegas Imperial;-;CU
800771;51;1011;High Ball;-;CU
800772;51;1008;Hammer Sport LT;-;TB
800773;1;21;SR MAX 125 i.e.;-;SC
800774;1;21;SR MAX 300 i.e.;-;SC
800776;27;526;Versys 1000 Grand Tourer;-;AL
800777;27;538;W800 Special Edition Cafe;Y;NK
800778;29;607;Freeride 350;-;EN
800779;30;620;DJ 125 S;-;SC
800780;30;624;Grand Dink 300i;-;SC
800781;30;634;MyRoad 700i ABS;-;SC
800782;35;728;California 90 Anniversario;Y;CU
800784;35;739;V7 II Racer ABS;-;NK
800785;35;721;1200 Sport ABS Special Edition;Y;NK
800786;35;736;Nevada 750 Anniversario;Y;CU
800787;37;749;F4 R 1000;-;SB
800788;37;748;F3 675;-;SB
800789;37;747;Brutale 1090R;-;NK
800790;37;747;Brutale 675;-;NK
800791;48;970;Bonneville Steve McQueen Edition;Y;NK
800793;48;976;Speed Triple R;-;NK
800794;39;766;Beverly 350 i.e. Sport Touring ABS ASR;-;SC
800795;39;766;Beverly 500 i.e.;-;SC
800796;53;1167;YZF-R1 WGP 50th Anniversary;Y;SB
800797;53;1172;YZF-R6 WGP 50th Anniversary;Y;SB
800798;53;1168;YZF-R125 WGP 50th Anniversary;Y;LB
800799;53;1065;FZ8 WGP 50th Anniversary;Y;NK
800800;53;1125;WR450F;-;EN
800802;11;150;Superbike 1199 Panigale Tricolore;-;SB
800803;17;302;Crosstourer DCT;-;AL
800804;17;323;NC700X;-;AL
800806;17;323;NC700X DCT;-;AL
800807;17;322;NC700S;-;NK
800808;17;322;NC700S DCT;-;NK
800809;17;315;Integra;-;SC
800810;21;413;Nuda 900 ABS;-;NK
800811;21;413;Nuda 900 R ABS;-;NK
800812;16;229;Seventy-Two;-;CU
800813;16;231;Softail Slim;-;CU
800814;20;396;TE 125;-;EN
800815;53;1139;XT1200Z Super Tenere ABS Worldcross Edition;-;EN
800817;2;34;New Caffenero 150;-;SC
800818;28;572;RKV 125;-;NK
800819;28;574;Silverblade 125;-;SC
800820;51;1013;Judge;-;CU
800821;45;921;V-Strom 650 ABS Traveler Plus;Y;EN
800822;45;860;Burgman 125 Executive;Y;SC
800823;1;9;RS4 125 SBK Replica;-;LB
800824;12;153;EC 250 4T F;-;EN
800825;12;153;EC 300 4T F;-;EN
800826;12;153;EC 450 4T Racing;-;EN
800827;12;153;EC 450 4T Replica Cervantes;-;EN
800828;12;153;EC 125 Racing;-;EN
800829;12;153;EC 250 Racing;-;EN
800830;12;153;EC 250 E;-;EN
800831;12;153;EC 250 Replica Guillaume;-;EN
800832;12;153;EC 300 E;-;EN
800833;12;153;EC 300 Racing;-;EN
800834;12;153;EC 300 Replica Guillaume;-;EN
800835;35;739;V7 II Stone ABS;-;NK
800836;35;739;V7 II Special ABS;-;NK
800837;39;774;X10 125 i.e.;-;SC
800838;39;774;X10 125 i.e. Executive ABS;-;SC
800839;39;774;X10 350 i.e. Executive ABS;-;SC
800840;39;774;X10 500 i.e. Executive ABS;-;SC
800841;48;970;Bonneville T100 110th Anniversary;Y;NK
800842;51;1009;Hard-Ball;-;CU
800843;1;25;SRV 850 i.e. ABS/ASR;-;SC
800844;17;297;CRF250L;-;AL
800845;27;544;Z750 Sondermodell;Y;NK
800847;16;227;Road King 10th Annivesary Edition;Y;TB
800848;16;227;Road King 10th Annivesary Edition;Y;TB
800849;16;227;Road King 110th Anniversary Edition;Y;TB
800850;16;203;Electra Glide Ultra Limited 110th Anniversary Edition;Y;TB
800851;16;195;CVO Road Glide Custom 110th Anniversary Edition;Y;TB
800852;16;201;CVO Ultra Classic Electra Glide 110th Anniversary Edition;Y;TB
800853;16;196;CVO Road King;-;TB
800854;16;227;CVO Road King 110th Anniversary Edition;Y;TB
800855;16;191;CVO Breakout;-;CU
800856;16;187;1200 Custom 110th Anniversary Edition;Y;CU
800857;16;236;Super Glide Custom 110th Anniversary Edition;Y;CU
800858;16;205;Fat Boy Special 110th Anniversary Edition;Y;CU
800859;16;221;Heritage Softail Classic 110th Anniversary Edition;Y;CU
800860;38;759;Satelis 2 125i Premium;-;SC
800861;38;759;Satelis 2 125i Urban;-;SC
800862;38;760;Satelis 2 125i Executive;-;SC
800863;46;952;Symphony SR 125;-;SC
800864;46;939;Jet V 125;-;SC
800865;46;937;HD2 125;-;SC
800866;46;959;Wolf 250i;-;NK
800867;50;998;LX 125 i.e 3V;-;SC
800868;50;998;LX 125 i.e 3V Touring;-;SC
800869;50;1002;S 125 i.e. 3V;-;SC
800870;48;987;Trophy SE;-;TB
800871;48;987;Trophy SE;-;TB
800873;11;145;Monster 1100 EVO ABS Diesel;-;NK
800874;11;146;Multistrada 1200 S Granturismo;-;TB
800875;20;385;FE 250;-;EN
800876;20;386;FE 350;-;EN
800877;20;389;FE 501;-;EN
800878;21;437;TR 650 Strada ABS;-;NK
800879;21;437;TR650 Terra;-;AL
800880;27;524;Ninja ZX-6R 636;-;SB
800881;27;554;ZZR1400 Special Edition;Y;SB
800882;27;539;Z1000 Special Edition;Y;NK
800883;27;550;Z800 e version;-;NK
800884;27;550;Z800;-;NK
800885;27;519;Ninja 300;-;SB
800887;53;1132;XJ6 SP;-;NK
800888;17;258;CB1100;-;AL
800889;45;893;Inazuma 250;-;NK
800890;45;895;Intruder C1500T;-;CU
800891;48;985;New Tiger Explorer XCx;-;AL
800892;16;187;1200 Custom Limited Edition;Y;CU
800893;51;1005;Cross Country Limited Edition;Y;TB
800894;51;1005;Ness Cross Country;Y;CU
800895;51;1004;Boardwalk Gloss Black;-;CU
800896;29;584;1190 Adventure;-;AL
800897;29;584;1190 Adventure R;-;AL
800898;19;384;VR6 Roadster;-;NK
800899;11;142;Diavel Dark;-;NK
800900;11;145;Monster 696 20th Anniversary;Y;NK
800901;11;145;Monster 796 20th Anniversary;Y;NK
800902;11;145;Monster 1100 EVO 20th Anniversary;Y;NK
800903;12;157;TXT 125 Racing;-;EN
800904;12;157;TXT 250 Racing;-;EN
800905;12;157;TXT 280 Racing;-;EN
800906;12;157;TXT 300 Racing;-;EN
800907;12;153;EC 250 2T;-;EN
800908;12;153;EC 300;-;EN
800909;17;279;CBR500R;-;SB
800910;17;263;CB500F;-;NK
800911;17;264;CB500X ABS;-;AL
800912;17;311;Gold Wing F6B;-;TB
800913;17;309;NSS300 Forza;-;SC
800914;38;759;Satelis 2 125i RS Premium;-;SC
800915;38;759;Satelis 2 125i RS Urban;-;SC
800916;38;754;Citystar 200i;-;SC
800917;38;759;Satelis 125 Compressor;-;SC
800918;29;595;390 Duke;-;NK
800919;29;597;690 Duke R;-;NK
800920;35;726;California Touring;-;CU
800921;35;726;California Custom;-;CU
800922;37;750;Rivale 800;-;NK
800923;37;747;Brutale 800;-;NK
800924;2;31;BN 600 R;-;TB
800930;3;64;DB11;-;SB
800932;30;628;K-XCT 125i;-;SC
800933;30;628;K-XCT 300i;-;SC
800934;1;2;Caponord 1200;-;AL
800935;1;2;Caponord 1200 Travel Pack;-;AL
800936;4;90;HP4;-;SB
800937;2;43;TNT 1130 R;-;NK
800938;11;143;Hypermotard 821;-;NK
800939;11;143;Hypermotard SP 939;-;AL
800940;11;144;Hyperstrada;-;NK
800941;11;142;Diavel Strada;-;NK
800942;11;150;Superbike Panigale R;-;SB
800943;53;1105;TMAX 530 Black Max ABS;-;SC
800944;4;90;HP4 SA-Paket Competition;-;SB
800945;21;437;TR 650 Terra;-;AL
800947;45;863;Nuova Burgman 650;-;SC
800948;38;759;Satelis 300;-;SC
800949;37;747;Brutale 1090;-;NK
800950;17;318;MSX125;-;AL
800951;53;1128;X-MAX 250 Momodesign;-;SC
800952;53;1128;X-MAX 125 Momodesign;-;SC
800953;4;96;R 1200 GS Adventure 90 Jahre;Y;AL
800954;4;99;R 1200 RT 90 Jahre;Y;TB
800955;4;97;R 1200 R 90 Jahre;Y;NK
800956;12;157;TXT 250 RAGA;-;EN
800957;12;157;TXT 280 RAGA;-;EN
800958;12;157;TXT 300 RAGA;-;EN
800959;39;772;MP3 500 LT Sport;-;S3
800960;37;747;Brutale 800 Italia;Y;NK
800961;4;81;F 800 GT;-;TB
800963;27;536;Vulcan 900 Light Tourer;-;CU
800964;27;519;Ninja 300 Performance;-;SB
800965;27;538;W800 Cafe Style;Y;NK
800966;27;524;Ninja ZX-6R Performance;-;SB
800968;4;95;R 1200 GS;-;AL
800969;45;880;GSX-R1000Z;Y;SB
800971;38;754;Citystar 125i Active;-;SC
800972;38;756;Geopolis 125 Urban;-;SC
800973;30;631;Like 125 LX;Y;SC
800974;48;986;Tiger Sport;-;AL
800975;27;529;VN1700 Classic Light Tourer;-;CU
800976;16;190;Breakout;-;CU
800977;4;80;F 800 GS Adventure;-;AL
800978;53;1128;X-MAX 400;-;SC
800979;38;754;Citystar 125i RS;-;SC
800980;38;756;Geopolis 300 Evolution;-;SC
800981;28;574;Silverblade 250i;-;SC
800982;16;234;Street Bob Special Edition;Y;CU
800983;37;748;F3 800;-;SB
800984;22;458;XRX 125 LC Enduro;-;LB
800985;22;458;XRX 125 LC Supermoto;-;LB
800986;53;1082;MT-09 ABS;-;NK
800987;39;772;MP3 300 LT Sport;-;S3
800988;38;758;Metropolis 400i;-;S3
800989;38;758;Metropolis 400i RS;-;S3
800990;53;1150;XV950 ABS;-;CU
800991;53;1151;XV950R ABS;-;CU
800992;53;1050;D'elight;-;SC
800993;37;747;Brutale Corsa;-;NK
800994;17;257;CB1000R LCR Edition;Y;NK
800995;16;199;CVO Softail Deluxe;-;CU
800996;16;193;CVO Limited;-;TB
800997;16;187;1200 Custom Limited Edition A;Y;CU
800998;16;187;1200 Custom Limited Edition B;Y;CU
800999;4;94;K 1600 GT Sport;Y;TB
801000;4;73;C 600 Sport Edition Tomczyk;Y;SC
801001;4;73;C 600 Sport Edition Spengler;Y;SC
801002;11;150;Superbike 959 Panigale;-;SB
801003;17;345;SH Mode 125;-;SC
801004;53;1058;FJR1300AE;-;TB
801005;19;383;VR6 Classic;-;NK
801006;4;96;R 1200 GS Adventure (Neu);-;AL
801007;17;298;CRF250M;-;AL
801008;12;153;EC 200;-;EN
801009;4;96;R 1200 GS Adventure;-;AL
801010;4;99;R 1200 RT;-;TB
801011;4;97;R 1200 R DarkWhite;Y;NK
801012;4;100;R nineT;-;NK
801013;4;101;S 1000 R;-;NK
801014;4;93;K 1300 S 30 Jahre K-Modelle;Y;SB
801015;17;308;Fireblade SP;-;SB
801016;17;325;NC750X;-;AL
801017;17;325;NC750X DCT;-;AL
801018;17;324;NC750S;-;NK
801019;17;324;NC750S DCT;-;NK
801020;17;305;CTX700N DCT;-;TB
801021;17;303;CTX1300;-;TB
801022;27;519;Ninja 300 Special Edition;Y;SB
801023;27;554;ZZR1400 Performance Sport;-;SB
801024;27;499;J300;-;SC
801025;29;607;Freeride 250 R;-;EN
801026;48;970;Bonneville T100 Black;Y;NK
801027;48;969;America LT;-;CU
801028;4;94;K 1600 GTL Exclusive;-;TB
801029;17;345;SH150i;-;SC
801030;51;1008;Hammer S LE;Y;TB
801031;50;1000;Primavera 125 3V iGet ABS;-;SC
801032;27;499;J300 Special Edition;Y;SC
801033;45;920;V-Strom 1000 ABS;-;EN
801034;48;985;Tiger Explorer Spoked Wheels;-;AL
801035;48;980;Street Triple 70kW;-;NK
801036;53;1061;FZ1 Fazer;-;AL
801037;53;1153;XVS1300 Custom;-;CU
801038;53;1100;SR400;-;NK
801039;53;1100;SR400 - 35 Jahre;Y;NK
801040;46;934;GTS 300i ABS;-;SC
801042;13;161;Runner 125 Sport Soul;-;SC
801043;45;889;Hayabusa GSX1300RAZ;-;SB
801044;53;1081;MT-07 ABS;-;NK
801045;53;1082;MT-09 ABS Street Rally;-;NK
801046;53;1139;XT1200ZE Super Tenere ABS;-;EN
801047;50;994;946 Bellissima;-;SC
801048;30;618;CK1;-;NK
801049;30;644;Xciting 400i ABS;-;SC
801050;22;447;GD 250N EXIV;-;SB
801051;48;983;Thunderbird Commander;-;CU
801052;48;983;Thunderbird LT;-;CU
801053;17;311;Gold Wing F6C;-;TB
801054;17;282;CBR650F;-;SB
801055;17;265;CB650F;-;AL
801056;17;258;CB1100 EX;-;AL
801057;29;584;1190 Adventure MSC-EDS-TPMC;-;AL
801058;45;897;Intruder C800 Black Edition;-;CU
801059;45;899;Intruder M1800R Z;-;CU
801060;45;899;Intruder M1800R Black Edition;-;CU
801061;45;882;GSX-R750 Z;-;SB
801062;53;1135;XJR1300 50 Jahre Edition;Y;NK
801063;38;754;Citystar 125 AC;-;SC
801064;38;761;Speedfight 3 125 Ice Blade;-;SC
801065;3;72;Tesi 3D Biposto;-;SB
801066;3;67;DB6 Delirio;-;NK
801067;3;70;DB9 Brivido S Cafe Racer;-;AL
801068;3;63;DB10 Supermotard;-;AL
801069;3;71;DBX Enduro;-;AL
801071;46;943;Maxsym 600i ABS;-;SC
801072;12;153;EC 450 F;-;EN
801073;12;153;EC CAMI 250 F;-;EN
801074;12;153;EC 200 Racing;-;EN
801075;12;153;EC 300 E Racing;-;EN
801076;12;153;EC 250 E Racing;-;EN
801077;19;382;VR6 Cafe Racer 33 ltd.;Y;NK
801078;17;329;NM4 Vultus;-;CU
801079;45;877;GSR750ZA;Y;NK
801080;38;761;Speedfight 3 125;-;SC
801081;38;761;Speedfight 3 125 Darkside;-;SC
801082;11;146;Multistrada 1200 S Touring D-air;-;AL
801083;12;156;Randonnee 200 4T;-;EN
801084;53;1084;MT-125;-;NK
801085;50;1003;Sprint 125 3V ABS;-;SC
801086;4;73;C 600 Sport Special Edition;Y;SC
801087;4;76;C evolution;-;SC
801088;37;748;F3 800 AGO;-;SB
801089;12;153;EC 250 Factory RAGA;-;EN
801090;12;153;EC 300 Factory RAGA;-;EN
801091;16;233;Street 750;-;CU
801092;27;524;Ninja ZX-6R 636 Performance;-;SB
801093;27;550;Z800 Performance;-;NK
801094;27;554;ZZR1400 Performance;-;SB
801095;27;490;1400GTR Grand Tourer;-;TB
801096;53;1074;Majesty S;-;SC
801097;11;145;Monster 821;-;NK
801098;53;1082;MT-09 Street Tracker;-;NK
801099;38;760;Satelis 2 125i RX Urban;-;SC
801100;11;145;Monster 821 Dark;-;NK
801101;27;522;Ninja ZX-10R ABS Ed. Especial 30 Anos;Y;SB
801102;27;524;Ninja ZX-6R 636 30th Anniversary Edition;Y;SB
801103;45;920;V-Strom 1000 Big ABS;Y;EN
801104;19;383;VR6 Classic Individual;-;NK
801105;30;616;Agility City+ 125;-;SC
801106;53;1082;MT-09 Sport Tracker;-;NK
801107;53;1108;Tricity;-;S3
801108;4;93;K 1300 S SE Motorsport;Y;SB
801109;16;195;CVO Road Glide Ultra;-;TB
801110;16;226;Road Glide Special;-;TB
801111;16;241;Ultra Limited Low;-;TB
801112;16;235;Street Glide Special;-;TB
801113;27;519;Ninja 300 30th Anniversary Edition;Y;SB
801114;38;755;Django Heritage 125;-;SC
801115;38;755;Django Evasion 125;-;SC
801116;38;755;Django Sport 125;-;SC
801117;38;755;Django Allure 125;-;SC
801118;38;755;Django Sport 150;-;SC
801119;38;755;Django Allure 150;-;SC
801120;23;465;Roadmaster;-;CU
801121;23;467;Scout;-;CU
801122;4;98;R 1200 RS;-;SB
801123;29;589;1290 Super Adventure ABS;-;EN
801124;29;610;RC 125;-;SB
801125;29;613;RC 390;-;SB
801126;29;583;1050 Adventure;-;EN
801127;27;521;Ninja H2;-;SB
801128;27;521;Ninja H2R;-;SB
801129;27;537;Vulcan S;-;CU
801130;3;62;BB3;-;SB
801131;3;69;DB8 Oronero;-;SB
801133;3;72;Tesi 3D Biposto 40 anniversario;Y;SB
801134;11;146;Multistrada 1200 S;-;AL
801135;11;146;Multistrada 1200 S D-air;-;AL
801136;53;1081;MT-07 ABS Moto Cage;-;NK
801137;53;1082;MT-09 Tracer;-;NK
801138;53;1167;YZF-R1M;Y;SB
801139;53;1171;YZF-R3;-;SB
801140;53;1139;XT1200ZE Super Tenere ABS Worldcross Edition;-;EN
801141;53;1135;XJR1300 Racer;-;NK
801142;53;1105;TMAX 530 Iron Max ABS;-;SC
801143;27;543;Z300;-;NK
801144;27;535;Vulcan 1700 Nomad;-;CU
801145;27;538;W800 Black Edition;Y;NK
801146;4;103;S 1000 XR;-;SB
801147;17;277;CBR300R;-;SB
801148;46;932;Fiddle II 125 Sondermodell;Y;SC
801149;51;1015;Magnum;-;TB
801150;51;1007;Gunner;-;CU
801151;1;2;Caponord 1200 Rally;-;AL
801152;1;28;Tuono V4 Factory;-;AL
801153;27;526;Versys 1000 Tourer;-;AL
801154;27;526;Versys 650 Tourer Plus ABS;-;AL
801156;45;893;Inazuma 250F;-;AL
801157;45;921;V-Strom 650XT ABS;-;EN
801158;45;863;Burgman 650 Executive;-;SC
801159;50;995;GTS 125 i.e. Super ABS/ASR;-;SC
801160;50;996;GTS 300 Super Sport SE;-;SC
801161;38;761;Speedfight 3 125 Sport;-;SC
801162;1;28;Tuono V4 RR;-;AL
801163;11;147;Scrambler Icon;-;NK
801164;53;1118;VMAX Carbon;-;SB
801165;48;984;Tiger 800 XRX;-;AL
801166;48;984;Tiger 800 XCX;-;AL
801167;17;259;CB125F;-;NK
801168;38;754;Citystar 125 Blue Line;Y;SC
801169;38;759;Satelis 2 125i Blue Line Premium;Y;SC
801170;38;758;Metropolis 400i Blue Line;Y;S3
801171;23;462;Chief Dark Horse;-;CU
801172;1;11;RSV4 RR;-;SB
801173;17;309;Forza 125;-;SC
801174;45;883;GSX-S1000;-;NK
801175;45;883;GSX-S1000F;-;AL
801176;53;1139;XT1200Z ABS eXTreme Ride Edition;Y;EN
801177;53;1150;XV950 ABS Racer;-;CU
801178;48;975;Speed 94;-;NK
801179;48;975;Speed 94R;-;NK
801180;37;749;F4 RC;-;SB
801181;35;722;Audace;-;CU
801182;35;732;Eldorado;-;CU
801183;51;1015;Magnum X1;-;TB
801184;45;880;GSX-R1000;-;SB
801185;27;522;Ninja ZX-10R Performance;-;SB
801186;27;550;Z800 e version Performance;-;NK
801187;27;538;W800 Black Edition;Y;NK
801188;1;11;RSV4 RR Race Pack;-;SB
801189;48;984;Tiger 800 XRT;-;AL
801190;48;984;Tiger 800 XCA;-;AL
801191;50;1001;PX 125 Touring;-;SC
801192;50;1001;PX 150 Touring;-;SC
801193;50;995;GTS 300 i.e. ABS/ASR;-;SC
801194;30;621;Downtown 125i ABS New;-;SC
801197;50;1000;Primavera 125 3V ie Touring;-;SC
801198;53;1091;NMAX;-;SC
801199;4;74;C 650 GT ABS Highline;-;SC
801200;53;1137;XSR700 ABS;-;NK
801201;38;759;Satelis 300;-;SC
801203;17;293;CRF1000L Africa Twin;-;AL
801206;16;231;Softail Slim S;-;CU
801207;16;205;Fat Boy S;-;CU
801208;27;519;Ninja 300 Performance Anniversary Edition;Y;SB
801209;27;522;Ninja ZX-10R Performance Anniversary Edition;Y;SB
801210;27;524;Ninja ZX-6R 636 Performance Anniversary Edition;Y;SB
801213;53;1167;YZF-R1 60th Anniversary Edition;-;SB
801214;17;293;CRF1000L Africa Twin DCT;-;AL
801215;21;401;701 Supermoto;-;AL
801216;21;400;701 Enduro;-;EN
801217;53;1138;XSR900 ABS;-;NK
801218;4;85;G 310 R;-;NK
801219;4;100;R nineT Scrambler;-;NK
801220;23;467;Scout Sixty;-;CU
801221;53;1083;MT-10 ABS;-;NK
801222;53;1080;MT-03;-;NK
801223;53;1105;TMAX Lux Max ABS;-;SC
801224;11;152;XDiavel;-;NK
801225;11;152;XDiavel S;-;NK
801226;11;146;Multistrada 1200 Enduro;-;EN
801227;11;147;Scrambler Sixty2;-;NK
801228;11;147;Scrambler Flat Track Pro;-;NK
801229;29;590;1290 Super Duke R Special Edition;Y;NK
801230;29;590;1290 Super Duke GT;-;TB
801231;48;980;Street Triple RX;Y;NK
801232;48;970;Bonneville T120;-;NK
801233;48;970;Bonneville T120 Black;-;NK
801234;48;981;Street Twin;-;NK
801235;48;982;Thruxton 1200;-;NK
801236;48;982;Thruxton R 1200;-;NK
801237;38;755;Django ID 150;-;SC
801238;38;758;Metropolis 400i D-air;-;S3
801239;38;758;Metropolis 400i RS D-air;-;S3
801240;38;758;Metropolis 400i Blue Line D-air;Y;S3
801241;38;759;Satelis 2 125i Black Edition Premium;Y;SC
801242;38;759;Satelis 2 125i Black Edition Urban;Y;SC
801243;11;143;Hypermotard 939;-;AL
801244;11;143;Hypermotard 939 SP;-;AL
801245;11;144;Hyperstrada 939;-;AL
801246;27;522;Ninja ZX-10R KRT Replica Performance;-;SB
801247;27;524;Ninja ZX-6R 636 KRT Edition Performance;Y;SB
801248;27;539;Z1000 Performance;-;NK
801249;27;519;Ninja 300 Performance KRT Edition;Y;SB
801250;27;538;W800 Special Edition Cafe Style;Y;NK
801251;27;526;Versys 650 Grand Tourer;-;AL
801253;48;976;Speed Triple S;-;NK
801254;16;223;Low Rider S;-;CU
801255;16;194;CVO Pro Street Breakout;-;CU
801256;35;740;V9 Roamer;-;CU
801257;35;740;V9 Bobber;-;CU
801258;35;739;V7 II Stornello ABS;Y;NK
801259;39;771;Medley 125 i.e. iGet ABS;-;SC
801260;48;985;New Tiger Explorer XRx;-;AL
801261;48;985;New Tiger Explorer XRx Low;-;AL
801262;48;985;New Tiger Explorer XRT;-;AL
801263;48;985;New Tiger Explorer XCx Low;-;AL
801264;48;985;New Tiger Explorer XCA;-;AL
801265;23;468;Springfield;-;CU
801268;14;162;GO! S1.5;-;SC
801269;14;163;GO! S2.5;-;SC
801270;14;163;GO! S2.6;-;SC
801271;14;164;GO! S3.5;-;SC
801272;14;164;GO! S3.6;-;SC
801273;53;1106;Tracer 700 ABS;-;TB
801274;53;1107;Tracer 900 ABS;-;TB
801276;50;1000;Primavera 125 3V iGet ABS 70 Jahrigen Jubilaum;Y;SC
801277;50;1001;PX 125 70 Jahrigen Jubilaum;Y;SC
801278;50;1001;PX 150 70 70 Jahrigen Jubilaum;Y;SC
801279;50;995;GTS 300 i.e. ABS/ASR 70 Jahrigen Jubilaum;Y;SC
801280;16;228;Roadster;-;CU
801281;27;538;W800 Final Edition;Y;NK
801283;23;464;Chieftain Dark Horse;-;CU
801284;11;150;Superbike 1299 Panigale S Anniversario;Y;SB
801285;50;1000;Primavera 125 3V ie;-;SC
801286;50;1000;Primavera 125 3V iGet ABS Touring;-;SC
801287;35;735;MGX-21;-;CU
801288;45;883;GSX-S1000 MotoGP Edition;Y;NK
801289;12;157;TXT 250 Contact;-;EN
811001;22;448;Comet GT 125R;-;LB
811002;22;449;Comet GT 250R;-;NK
811003;22;450;Comet GT 650 25 KW;-;NK
811004;22;450;Comet GT 650R 25 KW;-;NK
811005;22;450;Comet GT 650S;-;TB
811006;22;450;Comet GT 650S 25 KW;-;TB
811007;22;453;Aquila GV 650 25 KW;-;CU
811008;22;457;ST 7 25 KW;-;CU
811009;22;454;MS3 250;-;SC
811013;4;77;F 650 GS - 30 Years GS;-;AL
811015;4;93;K 1300 S;-;SB
811020;17;340;PS150i;-;SC
811021;17;343;S-Wing 150;-;SC
811022;17;343;S-Wing 150 ABS;-;SC
811023;17;345;SH150I;-;SC
811024;17;345;SH300I ABS;-;SC
811025;17;345;SH125I Sporty ABS;Y;SC
811026;17;345;SH150I Sporty ABS;Y;SC
811027;17;346;Shadow 750 ABS;-;CU
